title,id,coordinates,source_system_url,image_url,iiif_url
Aussenansichten des Hotel Zugerhof 06,BibZug_TD_23_00361,"47.172578388, 8.51455544348",https://n2t.net/ark:/63274/bz15n0n,https://zentralgut.ch/content/BibZug_TD_23_00361/800/0/TD_23_00361.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00361/pages/1/manifest
Das Kurhotel Felsenegg 01,BibZug_TD_23_00363,"47.1435198196, 8.53374276534",https://n2t.net/ark:/63274/bz1x461,https://zentralgut.ch/content/BibZug_TD_23_00363/800/0/TD_23_00363.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00363/pages/1/manifest
Das Kurhotel Guggithal,BibZug_TD_23_00365,"47.15680969390426, 8.518869079117",https://n2t.net/ark:/63274/bz1nn0g,https://zentralgut.ch/content/BibZug_TD_23_00365/800/0/TD_23_00365.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00365/pages/1/manifest
Wirtschaft Röthelberg unterhalb der St. Verena,BibZug_TD_23_00372,"47.1648722442, 8.52610122151",https://n2t.net/ark:/63274/bz1rf3g,https://zentralgut.ch/content/BibZug_TD_23_00372/800/0/TD_23_00372.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00372/pages/1/manifest
Hotel Schweizerhof beim Bahnhofsplatz,BibZug_TD_23_00400,"47.1730391689, 8.51485370705",https://n2t.net/ark:/63274/bz18756,https://zentralgut.ch/content/BibZug_TD_23_00400/800/0/TD_23_00400.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00400/pages/1/manifest
Artherstrasse bei Zug vom See aus gesehen,BibZug_TD_23_00422,"47.1639895998, 8.51630602375",https://n2t.net/ark:/63274/bz13015,https://zentralgut.ch/content/BibZug_TD_23_00422/800/0/TD_23_00422.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00422/pages/1/manifest
Neumühle in Baar,BibZug_TD_23_00425,"47.1951793988, 8.52287681733",https://n2t.net/ark:/63274/bz1945d,https://zentralgut.ch/content/BibZug_TD_23_00425/800/0/TD_23_00425.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00425/pages/1/manifest
Arbeiter der Obstkelterei Weiss,BibZug_TD_23_00426,"47.1710409107, 8.51362020778",https://n2t.net/ark:/63274/bz15b3g,https://zentralgut.ch/content/BibZug_TD_23_00426/800/0/TD_23_00426.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00426/pages/1/manifest
Theilerhaus bei der Hofstrasse,BibZug_TD_23_00429,"47.1605532609, 8.51609108236",https://n2t.net/ark:/63274/bz1s46n,https://zentralgut.ch/content/BibZug_TD_23_00429/800/0/TD_23_00429.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00429/pages/1/manifest
Die St. Oswalds Kirche der Stadt Zug,BibZug_TD_23_00541,"47.1652650669, 8.51590657285",https://n2t.net/ark:/63274/bz16t9m,https://zentralgut.ch/content/BibZug_TD_23_00541/800/0/TD_23_00541.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00541/pages/1/manifest
Das Grosshaus am Kolinplatz in Zug,BibZug_TD_23_00605,"47.166371324, 8.51543554794",https://n2t.net/ark:/63274/bz1pt81,https://zentralgut.ch/content/BibZug_TD_23_00605/800/0/TD_23_00605.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00605/pages/1/manifest
Ägeristrasse in Zug,BibZug_TD_23_00606,"47.1661442905, 8.51593175657",https://n2t.net/ark:/63274/bz1k470,https://zentralgut.ch/content/BibZug_TD_23_00606/800/0/TD_23_00606.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00606/pages/1/manifest
"Grosshaus und Neugasse am Kolinplatz, Strassenschild am Haus ""Linde"" für den Kolinplatz",BibZug_TD_23_00612,"47.1661648207, 8.5155779724",https://n2t.net/ark:/63274/bz1fb4n,https://zentralgut.ch/content/BibZug_TD_23_00612/800/0/TD_23_00612.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00612/pages/1/manifest
Der Kolinplatz und die Neugasse,BibZug_TD_23_00630,"47.1664810161, 8.51538413569",https://n2t.net/ark:/63274/bz19n2v,https://zentralgut.ch/content/BibZug_TD_23_00630/800/0/TD_23_00630.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00630/pages/1/manifest
Untere Münz an der Zeughausgasse in Zug,BibZug_TD_23_00631,"47.1666462398, 8.51614525955",https://n2t.net/ark:/63274/bz15t98,https://zentralgut.ch/content/BibZug_TD_23_00631/800/0/TD_23_00631.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00631/pages/1/manifest
Hotel Bellvue beim Postplatz,BibZug_TD_23_00681,"47.1676217777, 8.51550183287",https://n2t.net/ark:/63274/bz1j467,https://zentralgut.ch/content/BibZug_TD_23_00681/800/0/TD_23_00681.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00681/pages/1/manifest
Altes Rathaus am Fischmarkt in Zug,BibZug_TD_23_00684,"47.1660550023, 8.51473870879",https://n2t.net/ark:/63274/bz1df2m,https://zentralgut.ch/content/BibZug_TD_23_00684/800/0/TD_23_00684.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00684/pages/1/manifest
Marienheim und Badeanstalt Seeliken,BibZug_TD_23_00689,"47.1648879052, 8.51352098599",https://n2t.net/ark:/63274/bz14x92,https://zentralgut.ch/content/BibZug_TD_23_00689/800/0/TD_23_00689.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00689/pages/1/manifest
Neustadt von Zug mit Eisenbahngleisen,BibZug_TD_23_00960,"47.1694852224, 8.51580335053",https://n2t.net/ark:/63274/bz11462,https://zentralgut.ch/content/BibZug_TD_23_00960/800/0/TD_23_00960.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00960/pages/1/manifest
Die Altstadt im Winter,BibZug_TD_23_00962,"47.1633515748, 8.51713679552",https://n2t.net/ark:/63274/bz1rn0h,https://zentralgut.ch/content/BibZug_TD_23_00962/800/0/TD_23_00962.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00962/pages/1/manifest
Vorstadt von Zugmit der Rössliwiese,BibZug_TD_23_00963,"47.1686520096, 8.51440238064",https://n2t.net/ark:/63274/bz1mx9w,https://zentralgut.ch/content/BibZug_TD_23_00963/800/0/TD_23_00963.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00963/pages/1/manifest
Alpenstrasse in Zug,BibZug_TD_23_00965,"47.1718811836, 8.51433886452",https://n2t.net/ark:/63274/bz1cf5h,https://zentralgut.ch/content/BibZug_TD_23_00965/800/0/TD_23_00965.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00965/pages/1/manifest
Poststrasse von Zug neben den Bahngleisen,BibZug_TD_23_00966,"47.1693466399, 8.51637466115",https://n2t.net/ark:/63274/bz17n1r,https://zentralgut.ch/content/BibZug_TD_23_00966/800/0/TD_23_00966.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00966/pages/1/manifest
"Das Wohn- und Bürogebäude ""Trautheim""",BibZug_TD_23_00967,"47.1717973085, 8.51472510274",https://n2t.net/ark:/63274/bz13z0c,https://zentralgut.ch/content/BibZug_TD_23_00967/800/0/TD_23_00967.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00967/pages/1/manifest
Garten eines Wohnhauses.,BibZug_TD_23_00968,"47.1705183375, 8.51448818261",https://n2t.net/ark:/63274/bz10474,https://zentralgut.ch/content/BibZug_TD_23_00968/800/0/TD_23_00968.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_00968/pages/1/manifest
Walchwil bei Zug,BibZug_TD_23_01159,"47.1002746143, 8.51462527808",https://n2t.net/ark:/63274/bz1kx9j,https://zentralgut.ch/content/BibZug_TD_23_01159/800/0/TD_23_01159.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01159/pages/1/manifest
"Schiff auf dem Zürichsee, Hafen von Rapperswil SG",BibZug_TD_23_01506,"47.22601533866961, 8.813418666400963",https://n2t.net/ark:/63274/bz1jx8s,https://zentralgut.ch/content/BibZug_TD_23_01506/800/0/TD_23_01506.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01506/pages/1/manifest
"Schiff auf dem Zürichsee, Hafen von Rapperswil SG",BibZug_TD_23_01507,"47.22601533866961, 8.813418666400963",https://n2t.net/ark:/63274/bz1f76b,https://zentralgut.ch/content/BibZug_TD_23_01507/800/0/TD_23_01507.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01507/pages/1/manifest
Eine Gruppe Kinder im Winter,BibZug_TD_23_01579,"47.1626599936, 8.52031275494",https://n2t.net/ark:/63274/bz1x765,https://zentralgut.ch/content/BibZug_TD_23_01579/800/0/TD_23_01579.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01579/pages/1/manifest
Freiburg an der Saane 03,BibZug_TD_23_01596,"46.8042648809, 7.15333408894",https://n2t.net/ark:/63274/bz1nr11,https://zentralgut.ch/content/BibZug_TD_23_01596/800/0/TD_23_01596.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01596/pages/1/manifest
Freiburg an der Saane 05,BibZug_TD_23_01598,"46.8063976731, 7.16306277642",https://n2t.net/ark:/63274/bz1d75k,https://zentralgut.ch/content/BibZug_TD_23_01598/800/0/TD_23_01598.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01598/pages/1/manifest
Freiburg an der Saane 09,BibZug_TD_23_01602,"46.8063976731, 7.16306277642",https://n2t.net/ark:/63274/bz1w740,https://zentralgut.ch/content/BibZug_TD_23_01602/800/0/TD_23_01602.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01602/pages/1/manifest
"Grand Hotel Bellevue, Zürich",BibZug_TD_23_01603,"47.36757531526987, 8.54461319969244",https://n2t.net/ark:/63274/bz1rj41,https://zentralgut.ch/content/BibZug_TD_23_01603/800/0/TD_23_01603.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01603/pages/1/manifest
Eidgenössisches Schützenfest in Luzern 01,BibZug_TD_23_01662,"47.0511167003, 8.31147967193",https://n2t.net/ark:/63274/bz1h18k,https://zentralgut.ch/content/BibZug_TD_23_01662/800/0/TD_23_01662.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01662/pages/1/manifest
Eidgenössisches Schützenfest in Luzern 02,BibZug_TD_23_01663,"47.0511167003, 8.31147967193",https://n2t.net/ark:/63274/bz1c74t,https://zentralgut.ch/content/BibZug_TD_23_01663/800/0/TD_23_01663.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01663/pages/1/manifest
Eidgenössisches Schützenfest in Luzern 07,BibZug_TD_23_01668,"47.0539304841, 8.30999135081",https://n2t.net/ark:/63274/bz1qj38,https://zentralgut.ch/content/BibZug_TD_23_01668/800/0/TD_23_01668.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01668/pages/1/manifest
Eidgenössisches Schützenfest in Luzern 08,BibZug_TD_23_01669,"47.0535284513, 8.3082076818",https://n2t.net/ark:/63274/bz1kt9d,https://zentralgut.ch/content/BibZug_TD_23_01669/800/0/TD_23_01669.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01669/pages/1/manifest
Eidgenössisches Schützenfest in Luzern 09,BibZug_TD_23_01670,"47.0535887564, 8.30878167455",https://n2t.net/ark:/63274/bz1g17t,https://zentralgut.ch/content/BibZug_TD_23_01670/800/0/TD_23_01670.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01670/pages/1/manifest
Eidgenössisches Schützenfest in Luzern 10,BibZug_TD_23_01671,"47.0504678605, 8.31024629375",https://n2t.net/ark:/63274/bz1bb51,https://zentralgut.ch/content/BibZug_TD_23_01671/800/0/TD_23_01671.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01671/pages/1/manifest
Eidgenössisches Schützenfest in Luzern 13,BibZug_TD_23_01674,"47.0511167003, 8.31147967193",https://n2t.net/ark:/63274/bz1z167,https://zentralgut.ch/content/BibZug_TD_23_01674/800/0/TD_23_01674.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01674/pages/1/manifest
Die Kirche im Dorfkern von Villmergen,BibZug_TD_23_01693,"47.3475900836, 8.24659717731",https://n2t.net/ark:/63274/bz1pj2h,https://zentralgut.ch/content/BibZug_TD_23_01693/800/0/TD_23_01693.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01693/pages/1/manifest
"Bäckerei und Mehlhandlung von P.J. Iten0s Erben, Ort unbekannt <-> 2456",BibZug_TD_23_01711,"47.16666355340232, 8.51515225522464",https://n2t.net/ark:/63274/bz19b5p,https://zentralgut.ch/content/BibZug_TD_23_01711/800/0/TD_23_01711.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01711/pages/1/manifest
Walliserreise 10,BibZug_TD_23_01730,"46.3065849635, 7.67149980355",https://n2t.net/ark:/63274/bz15j3r,https://zentralgut.ch/content/BibZug_TD_23_01730/800/0/TD_23_01730.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01730/pages/1/manifest
Feldstrasse mit einem Haus in Uezwil,BibZug_TD_23_02047,"47.315570663, 8.27541286429",https://n2t.net/ark:/63274/bz1ht9q,https://zentralgut.ch/content/BibZug_TD_23_02047/800/0/TD_23_02047.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02047/pages/1/manifest
Familie Bossard,BibZug_TD_23_01940,,https://n2t.net/ark:/63274/bz1mn3c,https://zentralgut.ch/content/BibZug_TD_23_01940/800/0/TD_23_01940.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01940/pages/1/manifest
Anderallmend Haus am Kasernenplatz in Luzern,BibZug_TD_23_01943,"47.0512944017, 8.30064392657",https://n2t.net/ark:/63274/bz1c48b,https://zentralgut.ch/content/BibZug_TD_23_01943/800/0/TD_23_01943.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01943/pages/1/manifest
Die überschwemmte Stadt Luzern,BibZug_TD_23_01991,"47.0523763367, 8.30818601658",https://n2t.net/ark:/63274/bz17b4k,https://zentralgut.ch/content/BibZug_TD_23_01991/800/0/TD_23_01991.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01991/pages/1/manifest
Der überschwemmte Bahnhofsplatz der Stadt Luzern,BibZug_TD_23_01995,"47.0503775227, 8.31028634887",https://n2t.net/ark:/63274/bz1zv0v,https://zentralgut.ch/content/BibZug_TD_23_01995/800/0/TD_23_01995.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01995/pages/1/manifest
"Cafe Brasserie de l'Hotel des Postes, Fribourg",BibZug_TD_23_02011,"46.804313480862284, 7.155094880351957",https://n2t.net/ark:/63274/bz1v47r,https://zentralgut.ch/content/BibZug_TD_23_02011/800/0/TD_23_02011.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02011/pages/1/manifest
Überschwemmte Quai-Anlage in Luzern vor dem Hotel Palace,BibZug_TD_23_02017,"47.05511500083412, 8.31918696801487",https://n2t.net/ark:/63274/bz1qb5t,https://zentralgut.ch/content/BibZug_TD_23_02017/800/0/TD_23_02017.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02017/pages/1/manifest
Überschwemmter Quai,BibZug_TD_23_02019,"47.0537108735, 8.30943195487",https://n2t.net/ark:/63274/bz1fx95,https://zentralgut.ch/content/BibZug_TD_23_02019/800/0/TD_23_02019.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02019/pages/1/manifest
Speise Wirtschaft in Uezwil AG,BibZug_TD_23_02043,"47.315570663, 8.27541286429",https://n2t.net/ark:/63274/bz1pf5m,https://zentralgut.ch/content/BibZug_TD_23_02043/800/0/TD_23_02043.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02043/pages/1/manifest
Das Pfarrhaus in Bettwil AG,BibZug_TD_23_01694,"47.2907819532, 8.2667041441",https://n2t.net/ark:/63274/bz1946t,https://zentralgut.ch/content/BibZug_TD_23_01694/800/0/TD_23_01694.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01694/pages/1/manifest
Dorfstrasse in Uezwil AG,BibZug_TD_23_02048,"47.315570663, 8.27541286429",https://n2t.net/ark:/63274/bz15f41,https://zentralgut.ch/content/BibZug_TD_23_02048/800/0/TD_23_02048.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02048/pages/1/manifest
Kapelle Mariä Krönung in Uezwil,BibZug_TD_23_02049,"47.315570663, 8.27541286429",https://n2t.net/ark:/63274/bz11n23,https://zentralgut.ch/content/BibZug_TD_23_02049/800/0/TD_23_02049.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02049/pages/1/manifest
Reformierte Kirche in Zürich Enge,BibZug_TD_23_02105,"47.3625274597, 8.52962903953",https://n2t.net/ark:/63274/bz1cx7n,https://zentralgut.ch/content/BibZug_TD_23_02105/800/0/TD_23_02105.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02105/pages/1/manifest
Eine Familie beim Oberalppass,BibZug_TD_23_02194,"46.6589285, 8.6705459054",https://n2t.net/ark:/63274/bz10r1g,https://zentralgut.ch/content/BibZug_TD_23_02194/800/0/TD_23_02194.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02194/pages/1/manifest
Der Rheinfall mit dem Schloss Laufen,BibZug_TD_23_02199,"47.6781668633, 8.61478981982",https://n2t.net/ark:/63274/bz1vx7g,https://zentralgut.ch/content/BibZug_TD_23_02199/800/0/TD_23_02199.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02199/pages/1/manifest
Kinder- und Jugendumzug zwischen Alt- und Neustadt 19,BibZug_TD_23_02420,,https://n2t.net/ark:/63274/bz1gr2q,https://zentralgut.ch/content/BibZug_TD_23_02420/800/0/TD_23_02420.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02420/pages/1/manifest
Postgebäude und Neustadt,BibZug_TD_23_02470,"47.1678999343, 8.5163655809",https://n2t.net/ark:/63274/bz13f4b,https://zentralgut.ch/content/BibZug_TD_23_02470/800/0/TD_23_02470.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02470/pages/1/manifest
Die Stadt und der See von Osten aus gesehen 05,BibZug_TD_23_02500,"47.1650701672, 8.52554382525",https://n2t.net/ark:/63274/bz1zr14,https://zentralgut.ch/content/BibZug_TD_23_02500/800/0/TD_23_02500.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02500/pages/1/manifest
Die Stadt und der See von Osten aus gesehen 08,BibZug_TD_23_02503,"47.1650701672, 8.52554382525",https://n2t.net/ark:/63274/bz1kj2g,https://zentralgut.ch/content/BibZug_TD_23_02503/800/0/TD_23_02503.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02503/pages/1/manifest
Die Stadt und der See von Osten aus gesehen 14,BibZug_TD_23_02509,"47.1650701672, 8.52554382525",https://n2t.net/ark:/63274/bz1xq9q,https://zentralgut.ch/content/BibZug_TD_23_02509/800/0/TD_23_02509.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02509/pages/1/manifest
Brauerei in der Altstadt Zug vom See aus gesehen,BibZug_TD_23_02544,"47.1663513848, 8.51435662412",https://n2t.net/ark:/63274/bz1919x,https://zentralgut.ch/content/BibZug_TD_23_02544/800/0/TD_23_02544.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02544/pages/1/manifest
Der Landsgemeindeplatz der Stadt Zug,BibZug_TD_23_02547,"47.1673917646, 8.51443784613",https://n2t.net/ark:/63274/bz1wr01,https://zentralgut.ch/content/BibZug_TD_23_02547/800/0/TD_23_02547.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02547/pages/1/manifest
Männerbadi von Zug,BibZug_TD_23_02549,"47.1714917922, 8.50778227742",https://n2t.net/ark:/63274/bz1nb4q,https://zentralgut.ch/content/BibZug_TD_23_02549/800/0/TD_23_02549.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02549/pages/1/manifest
Die Wegkapelle St. Karl Borromäus,BibZug_TD_23_02585,"47.16394034440901, 8.516708569917864",https://n2t.net/ark:/63274/bz14b5z,https://zentralgut.ch/content/BibZug_TD_23_02585/800/0/TD_23_02585.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02585/pages/1/manifest
Reformierte Kirche in Zug,BibZug_TD_23_02586,"47.1717917461, 8.51386744904",https://n2t.net/ark:/63274/bz10j16,https://zentralgut.ch/content/BibZug_TD_23_02586/800/0/TD_23_02586.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02586/pages/1/manifest
Zwei Frauen vor dem Pulverturm,BibZug_TD_23_02630,"47.1639908615, 8.51638408342",https://n2t.net/ark:/63274/bz1bv12,https://zentralgut.ch/content/BibZug_TD_23_02630/800/0/TD_23_02630.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02630/pages/1/manifest
Hotel Löwen beim Landsgemeindeplatz Zug,BibZug_TD_23_02639,"47.1673672238, 8.51447569185",https://n2t.net/ark:/63274/bz1718t,https://zentralgut.ch/content/BibZug_TD_23_02639/800/0/TD_23_02639.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02639/pages/1/manifest
Wirtschaft Gotthard bei der Seestrasse in Zug,BibZug_TD_23_02810,"47.1674271352, 8.51508681283",https://n2t.net/ark:/63274/bz1q46z,https://zentralgut.ch/content/BibZug_TD_23_02810/800/0/TD_23_02810.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02810/pages/1/manifest
Berittene Einheit beim Kolinplatz,BibZug_TD_23_02814,"47.1664522867, 8.51551436871",https://n2t.net/ark:/63274/bz1fn27,https://zentralgut.ch/content/BibZug_TD_23_02814/800/0/TD_23_02814.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02814/pages/1/manifest
Kirchenstrasse von der Grabenstrasse aus gesehen,BibZug_TD_23_02815,"47.1657600207, 8.51558423921",https://n2t.net/ark:/63274/bz19t9n,https://zentralgut.ch/content/BibZug_TD_23_02815/800/0/TD_23_02815.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02815/pages/1/manifest
Kolinplatz mit Kolinbrunnen und Hotel Ochsen,BibZug_TD_23_02819,"47.1661382381, 8.51555765043",https://n2t.net/ark:/63274/bz12b3f,https://zentralgut.ch/content/BibZug_TD_23_02819/800/0/TD_23_02819.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02819/pages/1/manifest
Die Kaserne der Stadt Zug und die Villa Flora,BibZug_TD_23_02974,"47.1643596378, 8.51495645372",https://n2t.net/ark:/63274/bz1st9g,https://zentralgut.ch/content/BibZug_TD_23_02974/800/0/TD_23_02974.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02974/pages/1/manifest
Altes Rathaus und das Restaurant Rathauskeller am Fischmakrt,BibZug_TD_23_02975,"47.1660290783, 8.51486278009",https://n2t.net/ark:/63274/bz1p48f,https://zentralgut.ch/content/BibZug_TD_23_02975/800/0/TD_23_02975.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02975/pages/1/manifest
Der Kolinplatz vor dem Eingang zur Altstadt,BibZug_TD_23_02977,"47.1660862062, 8.51567876508",https://n2t.net/ark:/63274/bz1jb38,https://zentralgut.ch/content/BibZug_TD_23_02977/800/0/TD_23_02977.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02977/pages/1/manifest
Das Kursschiff Helvetia 01,BibZug_TD_23_02986,"47.171606944, 8.5092100965",https://n2t.net/ark:/63274/bz18v0z,https://zentralgut.ch/content/BibZug_TD_23_02986/800/0/TD_23_02986.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02986/pages/1/manifest
Das Kursschiff Helvetia 03,BibZug_TD_23_02988,"47.171606944, 8.5092100965",https://n2t.net/ark:/63274/bz11b5x,https://zentralgut.ch/content/BibZug_TD_23_02988/800/0/TD_23_02988.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02988/pages/1/manifest
Bauarbeiten an einer Gleisstrecke,BibZug_TD_23_02997,,https://n2t.net/ark:/63274/bz1rv0s,https://zentralgut.ch/content/BibZug_TD_23_02997/800/0/TD_23_02997.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02997/pages/1/manifest
Kollegium St. Michael,BibZug_TD_23_02999,"47.1615739379, 8.51843136",https://n2t.net/ark:/63274/bz1n468,https://zentralgut.ch/content/BibZug_TD_23_02999/800/0/TD_23_02999.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_02999/pages/1/manifest
"Bachmann-Scotti, Eidgenössische Bank A.G., Banque Féderale, Bahnhofstrasse 17, Zürich",BibZug_TD_23_03232,"47.36908070311314, 8.539311852133872",https://n2t.net/ark:/63274/bz1qz0k,https://zentralgut.ch/content/BibZug_TD_23_03232/800/0/TD_23_03232.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03232/pages/1/manifest
Blick über die Stadt Zug und den See 02,BibZug_TD_23_03381,"47.1662953682, 8.51556275378",https://n2t.net/ark:/63274/bz1xf36,https://zentralgut.ch/content/BibZug_TD_23_03381/800/0/TD_23_03381.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03381/pages/1/manifest
Blick über die Stadt Zug und den See 05,BibZug_TD_23_03384,"47.1662953682, 8.51556275378",https://n2t.net/ark:/63274/bz1j77s,https://zentralgut.ch/content/BibZug_TD_23_03384/800/0/TD_23_03384.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03384/pages/1/manifest
Blick über die Stadt Zug und den See 07,BibZug_TD_23_03386,"47.1662953682, 8.51556275378",https://n2t.net/ark:/63274/bz18r17,https://zentralgut.ch/content/BibZug_TD_23_03386/800/0/TD_23_03386.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03386/pages/1/manifest
Blick über die Stadt Zug und den See 08,BibZug_TD_23_03387,"47.1662953682, 8.51556275378",https://n2t.net/ark:/63274/bz14z0q,https://zentralgut.ch/content/BibZug_TD_23_03387/800/0/TD_23_03387.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03387/pages/1/manifest
Blick über die Stadt Zug und den See 09,BibZug_TD_23_03388,"47.1662953682, 8.51556275378",https://n2t.net/ark:/63274/bz1177m,https://zentralgut.ch/content/BibZug_TD_23_03388/800/0/TD_23_03388.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03388/pages/1/manifest
Blick über die Stadt Zug bis nach Cham,BibZug_TD_23_03390,"47.1662953682, 8.51556275378",https://n2t.net/ark:/63274/bz1rr2g,https://zentralgut.ch/content/BibZug_TD_23_03390/800/0/TD_23_03390.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03390/pages/1/manifest
Die Stadt Zug vor der Vorstadtkatastrophe,BibZug_TD_23_03641,"47.1698272552, 8.51375401209",https://n2t.net/ark:/63274/bz1h761,https://zentralgut.ch/content/BibZug_TD_23_03641/800/0/TD_23_03641.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03641/pages/1/manifest
Trümmerfeld bei der Vorstadt nach der Seekatastrophe,BibZug_TD_23_03642,"47.1698272552, 8.51375401209",https://n2t.net/ark:/63274/bz1cj3t,https://zentralgut.ch/content/BibZug_TD_23_03642/800/0/TD_23_03642.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03642/pages/1/manifest
Hof- und Artherstrasse im Winter,BibZug_TD_23_03647,"47.1629786105, 8.51701789628",https://n2t.net/ark:/63274/bz1qr1q,https://zentralgut.ch/content/BibZug_TD_23_03647/800/0/TD_23_03647.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_03647/pages/1/manifest
